,Town,Centroide,Percentil,D_long,D_lat
3416,Donostia/San Sebastian,POINT (-1.9822287996235044 43.320104257607824),4,-1.9822287996235044,43.320104257607824
3417,Donostia/San Sebastian,POINT (-2.007280537112697 43.30664748786117),4,-2.007280537112697,43.30664748786117
3418,Donostia/San Sebastian,POINT (-1.9233582738150166 43.313160113313984),1,-1.9233582738150166,43.313160113313984
3419,Donostia/San Sebastian,POINT (-1.9823494780903284 43.31848758474531),4,-1.9823494780903284,43.31848758474531
3420,Donostia/San Sebastian,POINT (-1.9837955962480698 43.32024540391626),4,-1.9837955962480698,43.32024540391626
3421,Donostia/San Sebastian,POINT (-1.9839599333763955 43.32546766686895),3,-1.9839599333763955,43.32546766686895
3422,Donostia/San Sebastian,POINT (-1.9813656958722425 43.31374155341869),3,-1.9813656958722425,43.31374155341869
3423,Donostia/San Sebastian,POINT (-1.92481527796583 43.319161663356645),1,-1.92481527796583,43.319161663356645
3424,Donostia/San Sebastian,POINT (-1.9842616300088443 43.29906393341852),3,-1.9842616300088443,43.29906393341852
3425,Donostia/San Sebastian,POINT (-1.936314091217225 43.3169004517122),1,-1.936314091217225,43.3169004517122
3426,Donostia/San Sebastian,POINT (-1.9656106600279974 43.32670834659591),3,-1.9656106600279974,43.32670834659591
3427,Donostia/San Sebastian,POINT (-2.0023061021170023 43.31352036379549),3,-2.0023061021170023,43.31352036379549
3428,Donostia/San Sebastian,POINT (-1.9980047535761503 43.301702467127456),4,-1.9980047535761503,43.301702467127456
3429,Donostia/San Sebastian,POINT (-1.9757117333595868 43.32373924110283),3,-1.9757117333595868,43.32373924110283
3430,Donostia/San Sebastian,POINT (-1.977582792703964 43.28940704114167),4,-1.977582792703964,43.28940704114167
3431,Donostia/San Sebastian,POINT (-1.985091985854667 43.324061462081616),2,-1.985091985854667,43.324061462081616
3432,Donostia/San Sebastian,POINT (-2.0087365787769147 43.29997512707321),3,-2.0087365787769147,43.29997512707321
3433,Donostia/San Sebastian,POINT (-2.008646880709262 43.312686586304636),4,-2.008646880709262,43.312686586304636
3434,Donostia/San Sebastian,POINT (-2.016010760647647 43.30283047184814),3,-2.016010760647647,43.30283047184814
3435,Donostia/San Sebastian,POINT (-1.9759298283941653 43.31809466269781),2,-1.9759298283941653,43.31809466269781
3436,Donostia/San Sebastian,POINT (-1.985621846460249 43.3152970227707),4,-1.985621846460249,43.3152970227707
3437,Donostia/San Sebastian,POINT (-1.966726463553743 43.31860224516303),1,-1.966726463553743,43.31860224516303
3438,Donostia/San Sebastian,POINT (-1.9881407804562172 43.310806489907684),4,-1.9881407804562172,43.310806489907684
3439,Donostia/San Sebastian,POINT (-1.9926153433452567 43.30034198336585),4,-1.9926153433452567,43.30034198336585
3440,Donostia/San Sebastian,POINT (-1.991048566886123 43.31404725284258),4,-1.991048566886123,43.31404725284258
3441,Donostia/San Sebastian,POINT (-1.9875933997722381 43.323763908508155),2,-1.9875933997722381,43.323763908508155
3442,Donostia/San Sebastian,POINT (-1.9750728842920435 43.32281545897593),3,-1.9750728842920435,43.32281545897593
3443,Donostia/San Sebastian,POINT (-1.9972278995549149 43.30638111167705),3,-1.9972278995549149,43.30638111167705
3444,Donostia/San Sebastian,POINT (-2.005154228502226 43.30137798914238),2,-2.005154228502226,43.30137798914238
3445,Donostia/San Sebastian,POINT (-2.0162181072532577 43.303870088472436),3,-2.0162181072532577,43.303870088472436
3446,Donostia/San Sebastian,POINT (-1.9586898650342284 43.325411902383586),3,-1.9586898650342284,43.325411902383586
3447,Donostia/San Sebastian,POINT (-1.9553325732221993 43.31866337972876),1,-1.9553325732221993,43.31866337972876
3448,Donostia/San Sebastian,POINT (-1.9795712618394004 43.31697369693416),4,-1.9795712618394004,43.31697369693416
3449,Donostia/San Sebastian,POINT (-1.9671543018206863 43.326882668101824),3,-1.9671543018206863,43.326882668101824
3450,Donostia/San Sebastian,POINT (-1.9465121584689502 43.31692469719934),1,-1.9465121584689502,43.31692469719934
3451,Donostia/San Sebastian,POINT (-1.988683729887464 43.30611539764303),3,-1.988683729887464,43.30611539764303
3452,Donostia/San Sebastian,POINT (-1.9634895958886338 43.29546738271938),2,-1.9634895958886338,43.29546738271938
3453,Donostia/San Sebastian,POINT (-1.9868576488135443 43.31488935034723),4,-1.9868576488135443,43.31488935034723
3454,Donostia/San Sebastian,POINT (-2.0366209287906583 43.310775885710676),2,-2.0366209287906583,43.310775885710676
3455,Donostia/San Sebastian,POINT (-2.033099129219348 43.27062782289239),4,-2.033099129219348,43.27062782289239
3456,Donostia/San Sebastian,POINT (-2.0168376998817203 43.30900647508559),4,-2.0168376998817203,43.30900647508559
3457,Donostia/San Sebastian,POINT (-1.9896122361182338 43.301511513232015),3,-1.9896122361182338,43.301511513232015
3458,Donostia/San Sebastian,POINT (-1.9835392590373833 43.317670248110815),4,-1.9835392590373833,43.317670248110815
3459,Donostia/San Sebastian,POINT (-1.9722670343306137 43.304763717788184),3,-1.9722670343306137,43.304763717788184
3460,Donostia/San Sebastian,POINT (-1.9870991991932254 43.31512595331562),4,-1.9870991991932254,43.31512595331562
3461,Donostia/San Sebastian,POINT (-1.97597197158497 43.30324975018275),2,-1.97597197158497,43.30324975018275
3462,Donostia/San Sebastian,POINT (-1.921472899992854 43.31844639137473),1,-1.921472899992854,43.31844639137473
3463,Donostia/San Sebastian,POINT (-1.9351693664161762 43.3132899436753),1,-1.9351693664161762,43.3132899436753
3464,Donostia/San Sebastian,POINT (-1.9815645290412423 43.32394437102766),4,-1.9815645290412423,43.32394437102766
3465,Donostia/San Sebastian,POINT (-1.9969062445622736 43.31057708089404),2,-1.9969062445622736,43.31057708089404
3466,Donostia/San Sebastian,POINT (-1.9398777603197976 43.3224521332094),1,-1.9398777603197976,43.3224521332094
3467,Donostia/San Sebastian,POINT (-1.9908296810557606 43.3141038899735),4,-1.9908296810557606,43.3141038899735
3468,Donostia/San Sebastian,POINT (-1.9800252244840795 43.30575584615803),4,-1.9800252244840795,43.30575584615803
3469,Donostia/San Sebastian,POINT (-1.9777049423299449 43.32286097475461),4,-1.9777049423299449,43.32286097475461
3470,Donostia/San Sebastian,POINT (-1.9742896084290744 43.32473976159788),4,-1.9742896084290744,43.32473976159788
3471,Donostia/San Sebastian,POINT (-2.036298914314162 43.30842090072215),2,-2.036298914314162,43.30842090072215
3472,Donostia/San Sebastian,POINT (-1.9455250934405672 43.32114566239192),3,-1.9455250934405672,43.32114566239192
3473,Donostia/San Sebastian,POINT (-1.9919516547341345 43.303392221198756),4,-1.9919516547341345,43.303392221198756
3474,Donostia/San Sebastian,POINT (-1.972359368767737 43.322470225727585),3,-1.972359368767737,43.322470225727585
3475,Donostia/San Sebastian,POINT (-1.9818693190224277 43.314383650347516),3,-1.9818693190224277,43.314383650347516
3476,Donostia/San Sebastian,POINT (-1.9345617160639215 43.319467962120136),1,-1.9345617160639215,43.319467962120136
3477,Donostia/San Sebastian,POINT (-1.983368043097527 43.31278420230295),2,-1.983368043097527,43.31278420230295
3478,Donostia/San Sebastian,POINT (-1.9828855640823126 43.31955797863655),4,-1.9828855640823126,43.31955797863655
3479,Donostia/San Sebastian,POINT (-1.9369596313290105 43.31745308854911),1,-1.9369596313290105,43.31745308854911
3480,Donostia/San Sebastian,POINT (-1.981447772022507 43.31545185423616),3,-1.981447772022507,43.31545185423616
3481,Donostia/San Sebastian,POINT (-1.984284621341853 43.32326305115708),2,-1.984284621341853,43.32326305115708
3482,Donostia/San Sebastian,POINT (-2.004651148098118 43.315847501709456),4,-2.004651148098118,43.315847501709456
3483,Donostia/San Sebastian,POINT (-2.0069040652211654 43.31754609582502),4,-2.0069040652211654,43.31754609582502
3484,Donostia/San Sebastian,POINT (-1.9640962460443836 43.32074031026157),2,-1.9640962460443836,43.32074031026157
3485,Donostia/San Sebastian,POINT (-1.9380591654593058 43.324623878446275),1,-1.9380591654593058,43.324623878446275
3486,Donostia/San Sebastian,POINT (-2.0129665492231927 43.31073243867177),4,-2.0129665492231927,43.31073243867177
3487,Donostia/San Sebastian,POINT (-2.002654307730932 43.30731303817947),3,-2.002654307730932,43.30731303817947
3488,Donostia/San Sebastian,POINT (-1.982379981496756 43.31815251442395),4,-1.982379981496756,43.31815251442395
3489,Donostia/San Sebastian,POINT (-1.986052604818223 43.31541021897085),4,-1.986052604818223,43.31541021897085
3490,Donostia/San Sebastian,POINT (-1.9827202064716785 43.319957750534314),4,-1.9827202064716785,43.319957750534314
3491,Donostia/San Sebastian,POINT (-1.9255906825085443 43.320620973944855),1,-1.9255906825085443,43.320620973944855
3492,Donostia/San Sebastian,POINT (-1.9954404175399452 43.29115022512153),4,-1.9954404175399452,43.29115022512153
3493,Donostia/San Sebastian,POINT (-1.9529090982590265 43.317803085631716),1,-1.9529090982590265,43.317803085631716
3494,Donostia/San Sebastian,POINT (-1.9386558398904643 43.31389425051493),1,-1.9386558398904643,43.31389425051493
3495,Donostia/San Sebastian,POINT (-1.9312888197012645 43.317208698609555),1,-1.9312888197012645,43.317208698609555
3496,Donostia/San Sebastian,POINT (-1.9835802276602612 43.3236203144157),2,-1.9835802276602612,43.3236203144157
3497,Donostia/San Sebastian,POINT (-1.9734841270076728 43.316658329529005),2,-1.9734841270076728,43.316658329529005
3498,Donostia/San Sebastian,POINT (-1.946043181035581 43.32092982470397),3,-1.946043181035581,43.32092982470397
3499,Donostia/San Sebastian,POINT (-1.9732296162148895 43.31693539362073),2,-1.9732296162148895,43.31693539362073
3500,Donostia/San Sebastian,POINT (-1.9546914661236512 43.31841946283654),1,-1.9546914661236512,43.31841946283654
3501,Donostia/San Sebastian,POINT (-1.987358067780779 43.32371175015632),2,-1.987358067780779,43.32371175015632
3502,Donostia/San Sebastian,POINT (-2.004997227719472 43.30122131109432),2,-2.004997227719472,43.30122131109432
3503,Donostia/San Sebastian,POINT (-1.9509818401776027 43.319503490956876),1,-1.9509818401776027,43.319503490956876
3504,Donostia/San Sebastian,POINT (-1.9580630706815407 43.2773509386663),4,-1.9580630706815407,43.2773509386663
3505,Donostia/San Sebastian,POINT (-1.9962284734707818 43.30239747517488),4,-1.9962284734707818,43.30239747517488
3506,Donostia/San Sebastian,POINT (-1.9760447454754726 43.32119013516972),3,-1.9760447454754726,43.32119013516972
3507,Donostia/San Sebastian,POINT (-1.9880077133027432 43.30548382903657),3,-1.9880077133027432,43.30548382903657
3508,Donostia/San Sebastian,POINT (-1.9535374774457364 43.29517534743931),1,-1.9535374774457364,43.29517534743931
3509,Donostia/San Sebastian,POINT (-1.9799968521849294 43.2999851417041),3,-1.9799968521849294,43.2999851417041
3510,Donostia/San Sebastian,POINT (-1.9887390879593512 43.31091059462768),4,-1.9887390879593512,43.31091059462768
3511,Donostia/San Sebastian,POINT (-1.9974612163927319 43.2986644567993),4,-1.9974612163927319,43.2986644567993
3512,Donostia/San Sebastian,POINT (-1.9989025534748757 43.30574499314781),3,-1.9989025534748757,43.30574499314781
3513,Donostia/San Sebastian,POINT (-1.9523921011408067 43.3186467881063),1,-1.9523921011408067,43.3186467881063
3514,Donostia/San Sebastian,POINT (-2.0331794985124536 43.27091675844958),4,-2.0331794985124536,43.27091675844958
3515,Donostia/San Sebastian,POINT (-1.9837082912287651 43.32508489743589),3,-1.9837082912287651,43.32508489743589
3516,Donostia/San Sebastian,POINT (-1.98509724766754 43.32305101290574),2,-1.98509724766754,43.32305101290574
3517,Donostia/San Sebastian,POINT (-1.972514570234561 43.31697386398546),2,-1.972514570234561,43.31697386398546
3518,Donostia/San Sebastian,POINT (-1.9550321066940053 43.298697643590316),4,-1.9550321066940053,43.298697643590316
3519,Donostia/San Sebastian,POINT (-1.947265021264194 43.32043658514942),3,-1.947265021264194,43.32043658514942
3520,Donostia/San Sebastian,POINT (-1.9884446598278043 43.30526908243041),3,-1.9884446598278043,43.30526908243041
3521,Donostia/San Sebastian,POINT (-1.9797755058938256 43.31119863878627),4,-1.9797755058938256,43.31119863878627
3522,Donostia/San Sebastian,POINT (-1.9842553254598219 43.32318568159077),2,-1.9842553254598219,43.32318568159077
3523,Donostia/San Sebastian,POINT (-1.9953673282182822 43.30153030205199),4,-1.9953673282182822,43.30153030205199
3524,Donostia/San Sebastian,POINT (-1.9444718813662623 43.320328363332536),1,-1.9444718813662623,43.320328363332536
3525,Donostia/San Sebastian,POINT (-1.9662603193050692 43.310668332303585),1,-1.9662603193050692,43.310668332303585
3526,Donostia/San Sebastian,POINT (-1.9521522526349622 43.311561993023815),2,-1.9521522526349622,43.311561993023815
3527,Donostia/San Sebastian,POINT (-2.0024231946823012 43.315037736248236),4,-2.0024231946823012,43.315037736248236
3528,Donostia/San Sebastian,POINT (-2.0174786570770644 43.30442526203692),3,-2.0174786570770644,43.30442526203692
3529,Donostia/San Sebastian,POINT (-1.9306219343219302 43.32056594572784),1,-1.9306219343219302,43.32056594572784
3530,Donostia/San Sebastian,POINT (-1.9400056882971675 43.31960957172063),1,-1.9400056882971675,43.31960957172063
3531,Donostia/San Sebastian,POINT (-1.9914146588505848 43.30088699348623),4,-1.9914146588505848,43.30088699348623
3532,Donostia/San Sebastian,POINT (-1.9843791812081808 43.323818987123225),2,-1.9843791812081808,43.323818987123225
3533,Donostia/San Sebastian,POINT (-1.9997335344841953 43.29507002494951),4,-1.9997335344841953,43.29507002494951
3534,Donostia/San Sebastian,POINT (-1.9665934554143627 43.306828012253604),2,-1.9665934554143627,43.306828012253604
3535,Donostia/San Sebastian,POINT (-1.982799118121332 43.31429856922197),2,-1.982799118121332,43.31429856922197
3536,Donostia/San Sebastian,POINT (-1.9704817541766488 43.32837037072516),3,-1.9704817541766488,43.32837037072516
3537,Donostia/San Sebastian,POINT (-1.9189304767121707 43.31626209427208),1,-1.9189304767121707,43.31626209427208
3538,Donostia/San Sebastian,POINT (-1.9750283780248696 43.29391955562097),4,-1.9750283780248696,43.29391955562097
3539,Donostia/San Sebastian,POINT (-1.9767127604704409 43.32138599240479),3,-1.9767127604704409,43.32138599240479
3540,Donostia/San Sebastian,POINT (-1.9728025865772274 43.325220347847136),3,-1.9728025865772274,43.325220347847136
3541,Donostia/San Sebastian,POINT (-2.001777771055077 43.31359685062122),3,-2.001777771055077,43.31359685062122
3542,Donostia/San Sebastian,POINT (-1.9961193747475379 43.30974898153396),2,-1.9961193747475379,43.30974898153396
3543,Donostia/San Sebastian,POINT (-1.9653089397291286 43.310337880665905),2,-1.9653089397291286,43.310337880665905
3544,Donostia/San Sebastian,POINT (-2.0029616173932707 43.29084505313987),4,-2.0029616173932707,43.29084505313987
3545,Donostia/San Sebastian,POINT (-1.9809586351151132 43.31105972134464),2,-1.9809586351151132,43.31105972134464
3546,Donostia/San Sebastian,POINT (-1.9571383385493664 43.313650915817924),2,-1.9571383385493664,43.313650915817924
3547,Donostia/San Sebastian,POINT (-1.9913050181917158 43.31249430490128),4,-1.9913050181917158,43.31249430490128
3548,Donostia/San Sebastian,POINT (-1.966276066569331 43.32516759359067),3,-1.966276066569331,43.32516759359067
3549,Donostia/San Sebastian,POINT (-1.9766619175443323 43.291480540993696),4,-1.9766619175443323,43.291480540993696
3550,Donostia/San Sebastian,POINT (-1.9721846214187655 43.316677254868196),2,-1.9721846214187655,43.316677254868196
3551,Donostia/San Sebastian,POINT (-2.006093153334914 43.30853777400613),2,-2.006093153334914,43.30853777400613
3552,Donostia/San Sebastian,POINT (-1.951028489028973 43.318539198069686),1,-1.951028489028973,43.318539198069686
3553,Donostia/San Sebastian,POINT (-1.9924636229354886 43.306887788841955),3,-1.9924636229354886,43.306887788841955
3554,Donostia/San Sebastian,POINT (-1.9878803768490922 43.31163543349531),4,-1.9878803768490922,43.31163543349531
3555,Donostia/San Sebastian,POINT (-1.9394427139900337 43.31464191204849),1,-1.9394427139900337,43.31464191204849
3556,Donostia/San Sebastian,POINT (-1.9731384036873647 43.322469554874566),3,-1.9731384036873647,43.322469554874566
3557,Donostia/San Sebastian,POINT (-1.9609955277524476 43.313543141922146),2,-1.9609955277524476,43.313543141922146
3558,Donostia/San Sebastian,POINT (-1.9866498171664757 43.323358460378046),2,-1.9866498171664757,43.323358460378046
3559,Donostia/San Sebastian,POINT (-1.9969648426244029 43.31015732416254),2,-1.9969648426244029,43.31015732416254
3560,Donostia/San Sebastian,POINT (-1.9729419288819094 43.31667941974852),2,-1.9729419288819094,43.31667941974852
3561,Donostia/San Sebastian,POINT (-1.9317862099076688 43.32037980978646),1,-1.9317862099076688,43.32037980978646
3562,Donostia/San Sebastian,POINT (-2.0013341237309707 43.300027071237096),3,-2.0013341237309707,43.300027071237096
3563,Donostia/San Sebastian,POINT (-1.9969240029158497 43.30185601831375),4,-1.9969240029158497,43.30185601831375
